User_ID,Device_ID,Login_Count,Session_Duration_Min,Activation_Count,Device_Change_Count,Location_Changes,Debug_Attempt_Flag,Subscription_Status,IP_Address,Piracy_Label
U109978,D1443,16,124,6,3,5,0,Active,192.168.127.181,1
U109979,D8519,28,18,2,1,0,0,Active,192.168.199.125,0
U109980,D1754,28,133,6,1,7,0,Active,192.168.27.61,0
U109981,D5735,22,286,8,0,6,0,Expired,192.168.83.241,1
U109982,D6396,6,53,6,1,6,0,Active,192.168.43.135,0
U109983,D4465,25,246,9,4,5,0,Active,192.168.200.224,1
U109984,D3711,42,57,6,4,3,0,Active,192.168.31.189,1
U109985,D3407,2,269,3,4,2,0,Active,192.168.250.237,1
U109986,D9814,7,73,9,3,0,0,Active,192.168.123.29,1
U109987,D6588,17,44,5,3,5,0,Active,192.168.26.48,1
U109988,D7104,35,188,6,2,7,0,Expired,192.168.52.27,1
U109989,D6747,20,137,4,1,5,0,Active,192.168.14.96,0
U109990,D2723,44,60,3,4,5,0,Active,192.168.1.15,1
U109991,D8224,2,259,5,1,4,0,Active,192.168.171.172,0
U109992,D2919,7,9,3,2,0,0,Expired,192.168.10.201,1
U109993,D1918,32,73,2,2,4,0,Expired,192.168.194.96,1
U109994,D5215,49,56,6,4,6,0,Expired,192.168.161.180,1
U109995,D1581,19,102,8,1,3,0,Expired,192.168.67.157,1
U109996,D4881,12,165,3,2,6,0,Active,192.168.47.239,0
U109997,D4909,9,275,6,0,5,0,Active,192.168.142.139,0
U109998,D2999,27,69,9,3,3,0,Active,192.168.41.101,1
U109999,D1400,14,247,1,1,3,0,Active,192.168.176.125,0
U110000,D4648,2,266,3,4,5,0,Active,192.168.238.74,1
U110001,D6445,21,216,2,2,1,0,Active,192.168.14.11,0
U110002,D3628,4,158,8,2,6,0,Active,192.168.48.254,0
U110003,D2656,21,238,9,2,4,0,Active,192.168.235.125,0
U110004,D1620,48,144,6,3,0,1,Active,192.168.137.144,1
U110005,D1246,22,119,3,1,5,0,Active,192.168.214.11,0
U110006,D6212,49,134,8,2,0,0,Active,192.168.196.78,0
U110007,D4339,2,182,7,3,7,0,Active,192.168.233.54,1
U110008,D7758,17,99,2,0,6,1,Active,192.168.214.177,1
U110009,D8086,19,105,7,1,0,0,Expired,192.168.148.223,1
U110010,D4010,40,200,1,4,1,0,Active,192.168.140.24,1
U110011,D5719,24,294,8,1,1,0,Expired,192.168.82.178,1
U110012,D3368,20,212,5,2,4,0,Active,192.168.49.196,0
U110013,D2839,38,99,9,4,1,1,Active,192.168.198.124,1
U110014,D3903,12,107,3,1,5,0,Active,192.168.17.191,0
U110015,D7205,25,12,7,4,3,1,Expired,192.168.53.109,1
U110016,D5395,23,140,8,1,6,0,Active,192.168.230.89,0
U110017,D6767,34,102,1,0,6,0,Active,192.168.187.204,0
U110018,D4691,32,265,6,0,0,0,Active,192.168.54.145,0
U110019,D8470,24,151,2,0,7,0,Active,192.168.7.3,0
U110020,D4841,42,189,8,1,3,0,Active,192.168.108.167,0
U110021,D5348,25,236,6,4,7,1,Active,192.168.229.252,1
U110022,D7621,3,105,3,0,7,0,Active,192.168.158.99,0
U110023,D2392,25,151,4,3,1,0,Expired,192.168.62.242,1
U110024,D7060,28,209,7,3,0,0,Expired,192.168.99.176,1
U110025,D5255,12,50,9,0,6,0,Active,192.168.95.81,0
U110026,D5300,26,108,2,0,2,0,Expired,192.168.201.186,1
U110027,D4338,48,226,9,2,3,0,Active,192.168.44.87,0
U110028,D6487,44,122,6,3,2,0,Active,192.168.2.205,1
U110029,D4514,8,9,2,3,4,0,Expired,192.168.161.181,1
U110030,D1759,5,215,8,0,6,0,Active,192.168.22.177,0
U110031,D9621,11,59,4,2,5,1,Active,192.168.219.241,1
U110032,D7793,42,23,8,4,3,0,Active,192.168.158.218,1
U110033,D3459,35,92,7,2,6,0,Active,192.168.71.21,0
U110034,D6273,27,251,7,2,0,0,Active,192.168.183.139,0
U110035,D2718,41,121,7,3,6,0,Expired,192.168.130.114,1
U110036,D6423,44,174,2,0,0,0,Active,192.168.6.38,0
U110037,D2308,38,154,8,0,5,0,Active,192.168.67.183,0
U110038,D2050,19,299,2,0,2,1,Active,192.168.220.9,1
U110039,D6479,48,212,3,2,7,0,Active,192.168.200.67,0
U110040,D3249,32,287,7,2,0,0,Active,192.168.208.228,0
U110041,D3809,46,178,7,1,5,0,Active,192.168.9.45,0
U110042,D3921,28,131,7,4,3,0,Expired,192.168.240.23,1
U110043,D5676,36,160,4,1,1,0,Active,192.168.17.190,0
U110044,D5041,18,184,5,4,6,0,Active,192.168.183.133,1
U110045,D3417,10,91,7,1,1,0,Active,192.168.239.90,0
U110046,D1532,32,271,8,1,5,0,Active,192.168.208.82,0
U110047,D9167,18,86,3,1,0,0,Active,192.168.207.196,0
U110048,D2469,12,68,6,1,4,0,Active,192.168.82.80,0
U110049,D8292,8,123,9,2,3,0,Active,192.168.236.213,0
U110050,D9961,33,167,5,4,7,1,Expired,192.168.35.130,1
U110051,D8142,46,297,4,1,4,0,Active,192.168.28.75,0
U110052,D7000,38,182,9,1,2,0,Active,192.168.152.23,0
U110053,D8081,14,34,4,0,5,0,Active,192.168.52.236,0
U110054,D5649,2,165,3,2,6,0,Active,192.168.191.78,0
U110055,D7931,9,7,7,3,6,0,Active,192.168.203.75,1
U110056,D4424,44,28,5,0,7,0,Active,192.168.131.74,0
U110057,D2091,5,63,1,3,0,0,Active,192.168.12.157,1
U110058,D8849,34,241,8,1,5,0,Active,192.168.148.98,0
U110059,D5654,19,244,1,4,6,0,Expired,192.168.135.98,1
U110060,D1260,7,164,9,3,2,1,Expired,192.168.135.221,1
U110061,D6936,39,64,1,3,6,1,Active,192.168.244.212,1
U110062,D5370,42,244,4,3,6,0,Active,192.168.38.81,1
U110063,D5301,17,63,4,4,4,0,Active,192.168.166.234,1
U110064,D8207,26,57,9,0,6,0,Active,192.168.219.181,0
U110065,D6819,46,68,1,2,3,0,Active,192.168.69.37,0
U110066,D1092,27,125,9,4,4,1,Active,192.168.94.199,1
U110067,D6161,43,123,4,0,1,0,Active,192.168.172.160,0
U110068,D8632,28,290,7,1,6,1,Expired,192.168.158.129,1
U110069,D7208,20,22,9,0,4,0,Active,192.168.129.54,0
U110070,D9556,6,9,7,3,4,0,Active,192.168.158.142,1
U110071,D5916,8,164,2,0,6,0,Expired,192.168.118.152,1
U110072,D4718,32,146,6,0,4,0,Active,192.168.12.84,0
U110073,D7125,19,22,6,1,6,0,Active,192.168.202.3,0
U110074,D2924,32,72,3,1,7,0,Active,192.168.72.254,0
U110075,D4095,19,118,4,0,7,0,Active,192.168.33.10,0
U110076,D7683,24,26,6,4,4,0,Active,192.168.78.113,1
U110077,D6181,24,24,6,1,3,0,Active,192.168.69.11,0
U110078,D3538,17,267,1,3,0,0,Expired,192.168.226.231,1
U110079,D3276,18,102,8,4,3,0,Active,192.168.124.108,1
U110080,D9194,12,109,9,0,5,0,Active,192.168.28.111,0
U110081,D1910,41,290,2,3,2,0,Active,192.168.103.158,1
U110082,D1306,23,9,4,3,1,0,Active,192.168.78.2,1
U110083,D7575,48,133,6,4,0,0,Active,192.168.214.141,1
U110084,D5231,18,163,2,0,6,0,Expired,192.168.89.117,1
U110085,D7028,16,255,7,3,5,0,Expired,192.168.235.165,1
U110086,D7658,16,280,6,1,6,0,Active,192.168.148.21,0
U110087,D7336,36,87,8,1,7,0,Active,192.168.41.197,0
U110088,D1872,23,122,7,4,6,0,Active,192.168.189.71,1
U110089,D2141,22,33,1,1,5,0,Active,192.168.122.88,0
U110090,D1665,39,142,5,2,1,0,Active,192.168.186.79,0
U110091,D9400,33,161,6,0,1,0,Active,192.168.67.23,0
U110092,D1951,24,35,7,3,0,1,Active,192.168.175.89,1
U110093,D5722,20,290,4,3,5,0,Active,192.168.14.45,1
U110094,D5008,33,157,9,4,5,0,Expired,192.168.140.2,1
U110095,D7655,31,62,1,4,0,0,Active,192.168.184.112,1
U110096,D7190,40,91,3,3,7,0,Expired,192.168.101.9,1
U110097,D1771,8,127,2,1,5,0,Active,192.168.150.141,0
U110098,D5030,10,195,2,4,2,0,Active,192.168.164.69,1
U110099,D8859,1,297,1,2,7,0,Expired,192.168.16.211,1
U110100,D1521,21,32,3,4,3,0,Expired,192.168.21.160,1
U110101,D4355,25,159,5,1,6,0,Active,192.168.127.114,0
U110102,D2400,32,234,6,0,6,0,Active,192.168.186.22,0
U110103,D4723,46,41,8,2,0,0,Active,192.168.142.126,0
U110104,D7579,46,10,4,4,5,0,Active,192.168.100.16,1
U110105,D4247,10,229,1,0,2,0,Expired,192.168.32.35,1
U110106,D2858,48,37,9,0,4,1,Expired,192.168.208.157,1
U110107,D5781,9,93,3,3,0,0,Active,192.168.118.75,1
U110108,D5064,20,44,8,1,3,0,Active,192.168.102.81,0
U110109,D3398,48,173,4,3,4,0,Active,192.168.231.220,1
U110110,D1142,20,22,3,1,4,1,Active,192.168.214.147,1
U110111,D6062,40,19,3,0,4,0,Expired,192.168.129.25,1
U110112,D4469,7,136,4,4,7,0,Active,192.168.86.22,1
U110113,D4695,11,294,4,1,6,0,Expired,192.168.180.5,1
U110114,D1717,21,298,7,1,4,0,Expired,192.168.82.190,1
U110115,D1642,38,213,2,0,1,0,Active,192.168.116.142,0
U110116,D3548,47,283,8,2,3,0,Active,192.168.91.8,0
U110117,D9561,19,280,2,0,2,0,Active,192.168.209.35,0
U110118,D4650,46,281,1,0,0,0,Expired,192.168.66.144,1
U110119,D8549,15,80,8,1,7,0,Active,192.168.60.70,0
U110120,D9978,6,116,4,0,2,0,Active,192.168.240.37,0
U110121,D1949,10,270,6,3,6,0,Expired,192.168.88.189,1
U110122,D6444,46,76,1,0,1,0,Active,192.168.110.65,0
U110123,D1521,16,25,3,4,4,0,Expired,192.168.245.183,1
U110124,D7632,45,192,7,0,5,0,Active,192.168.158.225,0
U110125,D7048,11,125,7,0,7,0,Active,192.168.139.63,0
U110126,D1354,35,145,8,4,0,0,Active,192.168.149.116,1
U110127,D2482,8,208,2,2,3,0,Active,192.168.131.93,0
U110128,D7994,28,213,7,2,7,0,Active,192.168.95.22,0
U110129,D3215,3,13,4,2,0,0,Expired,192.168.249.252,1
U110130,D5716,2,189,6,3,6,1,Active,192.168.106.106,1
U110131,D9619,14,205,4,4,7,1,Active,192.168.58.200,1
U110132,D6821,29,68,9,3,7,0,Active,192.168.207.236,1
U110133,D3537,47,29,1,3,0,0,Active,192.168.98.247,1
U110134,D7339,3,160,1,3,2,0,Expired,192.168.44.59,1
U110135,D9736,1,225,5,4,5,1,Active,192.168.137.148,1
U110136,D5919,15,296,5,1,4,0,Active,192.168.34.179,0
U110137,D8075,20,143,8,1,3,1,Active,192.168.138.214,1
U110138,D4765,22,25,7,2,0,0,Expired,192.168.74.202,1
U110139,D9850,34,158,3,3,1,0,Expired,192.168.183.78,1
U110140,D8082,33,72,8,2,1,0,Active,192.168.16.189,0
U110141,D3827,9,45,4,3,7,0,Active,192.168.179.81,1
U110142,D3058,3,19,3,2,6,0,Active,192.168.183.190,0
U110143,D8749,2,283,2,0,5,1,Expired,192.168.228.51,1
U110144,D1730,4,173,9,4,4,0,Active,192.168.39.201,1
U110145,D2832,16,138,7,3,6,0,Expired,192.168.244.29,1
U110146,D9600,33,203,5,3,5,0,Active,192.168.176.27,1
U110147,D7505,9,242,9,3,0,0,Active,192.168.122.176,1
U110148,D8170,40,116,3,4,4,0,Expired,192.168.181.172,1
U110149,D5179,38,56,6,0,7,1,Active,192.168.180.220,1
U110150,D7299,18,141,8,1,7,0,Active,192.168.253.187,0
U110151,D8830,16,259,9,4,0,0,Expired,192.168.213.13,1
U110152,D5802,8,119,4,0,3,1,Expired,192.168.15.44,1
U110153,D7057,23,162,1,2,7,0,Active,192.168.187.196,0
U110154,D7615,36,268,8,3,1,1,Active,192.168.6.78,1
U110155,D7762,3,103,3,3,6,0,Active,192.168.4.7,1
U110156,D6543,15,125,6,1,5,0,Active,192.168.201.18,0
U110157,D9325,38,94,4,2,2,0,Active,192.168.194.141,0
U110158,D5883,33,34,6,0,5,0,Expired,192.168.76.177,1
U110159,D8050,18,234,3,2,4,0,Expired,192.168.155.16,1
U110160,D5959,23,143,7,2,3,0,Active,192.168.82.24,0
U110161,D1666,43,258,2,1,1,1,Active,192.168.52.169,1
U110162,D1276,3,35,5,0,6,0,Active,192.168.16.117,0
U110163,D1881,30,166,3,1,3,0,Expired,192.168.186.219,1
U110164,D3060,45,160,5,0,7,0,Active,192.168.145.8,0
U110165,D3082,17,121,3,4,5,0,Expired,192.168.33.251,1
U110166,D7702,32,195,9,4,7,0,Active,192.168.191.89,1
U110167,D1158,46,180,8,3,6,0,Expired,192.168.175.198,1
U110168,D6229,7,9,2,1,5,0,Active,192.168.89.169,0
U110169,D8956,39,16,8,4,2,0,Active,192.168.17.201,1
U110170,D8514,14,63,8,2,0,0,Active,192.168.243.29,0
U110171,D8803,15,254,3,2,0,1,Active,192.168.98.36,1
U110172,D3526,44,97,5,4,3,0,Active,192.168.26.104,1
U110173,D9302,12,115,2,1,3,0,Active,192.168.63.7,0
U110174,D8803,8,299,6,3,6,0,Active,192.168.245.241,1
U110175,D7574,16,21,2,2,4,1,Expired,192.168.177.154,1
U110176,D9733,41,224,4,3,6,0,Active,192.168.110.242,1
U110177,D2138,34,9,3,2,3,0,Active,192.168.110.8,0
U110178,D8257,46,133,1,0,6,0,Active,192.168.244.165,0
U110179,D4283,24,116,8,4,7,0,Active,192.168.245.243,1
U110180,D8762,29,28,8,1,0,0,Active,192.168.145.172,0
U110181,D8896,16,33,1,2,5,0,Active,192.168.114.157,0
U110182,D3419,5,136,6,4,6,0,Active,192.168.180.218,1
U110183,D2756,5,48,1,3,3,0,Active,192.168.28.121,1
U110184,D3306,30,211,9,1,1,0,Active,192.168.36.214,0
U110185,D8630,5,220,1,1,1,0,Active,192.168.233.16,0
U110186,D7263,43,248,3,4,0,0,Active,192.168.2.229,1
U110187,D6008,13,35,9,4,3,0,Active,192.168.243.23,1
U110188,D6247,35,270,1,4,6,0,Active,192.168.55.12,1
U110189,D9914,49,15,2,0,5,0,Active,192.168.32.163,0
U110190,D3570,25,86,4,0,3,0,Active,192.168.40.142,0
U110191,D6807,14,160,7,1,3,0,Active,192.168.48.112,0
U110192,D8812,44,170,8,4,1,0,Active,192.168.215.50,1
U110193,D1324,46,212,1,0,0,0,Active,192.168.25.202,0
U110194,D8487,26,28,1,1,7,0,Active,192.168.43.197,0
U110195,D6645,18,299,5,2,4,0,Active,192.168.114.151,0
U110196,D2945,20,183,8,4,5,0,Active,192.168.145.139,1
U110197,D5486,34,54,1,0,1,1,Active,192.168.71.225,1
U110198,D3430,7,11,3,1,0,0,Active,192.168.62.134,0
U110199,D4510,47,104,6,4,0,1,Active,192.168.172.124,1
U110200,D1845,10,85,1,1,4,0,Active,192.168.14.67,0
U110201,D1567,15,245,3,2,2,0,Expired,192.168.140.123,1
U110202,D3179,17,185,1,1,4,0,Active,192.168.16.90,0
U110203,D3019,11,297,4,1,4,0,Expired,192.168.112.203,1
U110204,D4319,34,87,9,2,0,0,Active,192.168.107.99,0
U110205,D3320,27,58,5,3,2,0,Active,192.168.69.103,1
U110206,D2646,21,94,3,4,7,0,Active,192.168.179.92,1
U110207,D4909,31,207,7,2,2,0,Active,192.168.30.243,0
U110208,D9015,4,35,6,2,3,1,Expired,192.168.162.148,1
U110209,D4420,41,197,9,4,4,1,Active,192.168.18.13,1
U110210,D1356,49,104,4,1,4,0,Active,192.168.3.6,0
U110211,D8485,17,93,4,0,2,0,Active,192.168.238.172,0
U110212,D4081,49,127,9,4,2,0,Expired,192.168.106.249,1
U110213,D3280,48,51,2,2,5,0,Expired,192.168.252.251,1
U110214,D5131,20,150,2,1,6,1,Active,192.168.201.253,1
U110215,D6123,25,7,9,3,2,0,Active,192.168.105.231,1
U110216,D8422,40,22,7,1,0,0,Expired,192.168.246.183,1
U110217,D3787,23,85,5,0,0,0,Active,192.168.254.69,0
U110218,D5209,15,157,5,1,0,0,Active,192.168.182.172,0
U110219,D7540,33,71,9,0,6,0,Active,192.168.183.95,0
U110220,D1465,19,93,5,3,5,0,Active,192.168.246.128,1
U110221,D2487,15,139,9,3,4,0,Active,192.168.60.227,1
U110222,D5942,41,206,8,1,5,0,Active,192.168.94.170,0
U110223,D5597,5,183,6,4,5,0,Active,192.168.120.106,1
U110224,D5536,16,83,5,4,2,1,Active,192.168.29.230,1
U110225,D1325,45,89,5,4,6,0,Active,192.168.183.207,1
U110226,D5162,48,25,5,3,0,0,Active,192.168.11.38,1
U110227,D1303,32,169,1,0,3,0,Active,192.168.147.17,0
U110228,D6067,22,32,5,2,2,0,Active,192.168.236.254,0
U110229,D6024,43,241,3,1,5,0,Active,192.168.134.8,0
U110230,D8715,32,292,6,0,6,0,Expired,192.168.156.127,1
U110231,D9340,13,189,9,2,2,0,Active,192.168.147.249,0
U110232,D3631,38,159,3,3,5,0,Active,192.168.31.232,1
U110233,D7391,26,127,1,2,6,0,Active,192.168.43.74,0
U110234,D9287,17,91,8,3,2,1,Active,192.168.204.146,1
U110235,D3369,5,206,9,3,0,0,Active,192.168.153.235,1
U110236,D1528,49,44,4,0,1,1,Expired,192.168.183.189,1
U110237,D5675,33,173,5,4,3,0,Expired,192.168.163.140,1
U110238,D2663,27,74,3,4,3,1,Active,192.168.185.238,1
U110239,D4364,5,284,8,0,7,0,Active,192.168.72.67,0
U110240,D3341,37,31,3,1,6,0,Active,192.168.146.39,0
U110241,D7656,7,135,4,3,1,0,Expired,192.168.119.127,1
U110242,D5905,48,281,7,1,3,0,Active,192.168.101.230,0
U110243,D9884,18,299,2,3,6,0,Expired,192.168.185.216,1
U110244,D6950,31,292,1,3,7,0,Active,192.168.90.107,1
U110245,D2360,6,258,4,4,0,0,Expired,192.168.137.204,1
U110246,D6127,2,89,8,4,6,0,Active,192.168.105.146,1
U110247,D6562,13,13,1,3,7,0,Expired,192.168.100.108,1
U110248,D9730,42,54,3,4,2,0,Expired,192.168.113.125,1
U110249,D6777,11,5,4,4,1,0,Active,192.168.174.51,1
U110250,D4925,26,8,4,2,2,0,Expired,192.168.38.65,1
U110251,D9463,21,8,3,2,5,1,Expired,192.168.35.215,1
U110252,D9001,2,94,3,3,3,0,Active,192.168.196.254,1
U110253,D2028,40,166,7,4,4,0,Active,192.168.203.208,1
U110254,D7018,20,159,8,2,3,0,Active,192.168.132.208,0
U110255,D2242,17,19,4,1,3,0,Active,192.168.130.168,0
U110256,D9784,16,36,8,3,1,0,Active,192.168.50.119,1
U110257,D8119,42,67,8,3,7,1,Active,192.168.16.11,1
U110258,D5210,5,112,6,1,2,0,Active,192.168.45.227,0
U110259,D7406,14,18,1,3,1,0,Expired,192.168.62.241,1
U110260,D4377,24,27,7,4,0,0,Active,192.168.163.147,1
U110261,D5071,4,115,7,2,2,0,Active,192.168.203.41,0
U110262,D2440,48,164,5,0,0,0,Active,192.168.129.27,0
U110263,D4626,24,45,6,2,7,0,Active,192.168.27.94,0
U110264,D1184,47,286,9,1,0,1,Active,192.168.60.126,1
U110265,D5996,9,148,3,0,7,0,Active,192.168.164.202,0
U110266,D9412,3,292,4,4,6,0,Active,192.168.34.19,1
U110267,D9031,9,157,9,4,6,1,Expired,192.168.58.53,1
U110268,D6563,18,86,2,2,1,0,Active,192.168.209.229,0
U110269,D4188,36,230,9,3,6,0,Active,192.168.66.146,1
U110270,D3945,19,156,5,3,3,0,Active,192.168.84.206,1
U110271,D7765,24,263,3,1,5,1,Active,192.168.34.104,1
U110272,D3474,4,83,8,3,7,0,Active,192.168.177.119,1
U110273,D7787,9,199,9,4,4,0,Expired,192.168.167.103,1
U110274,D9792,33,227,1,0,5,0,Active,192.168.113.57,0
U110275,D5599,1,270,5,2,3,0,Active,192.168.41.214,0
U110276,D7274,35,234,9,2,3,0,Expired,192.168.104.35,1
U110277,D5313,10,154,2,2,2,0,Active,192.168.200.80,0
U110278,D3218,12,140,1,3,1,0,Active,192.168.82.67,1
U110279,D2152,18,127,8,0,7,0,Active,192.168.93.188,0
U110280,D1056,14,114,6,3,2,0,Expired,192.168.151.118,1
U110281,D1143,10,147,2,3,4,0,Active,192.168.0.178,1
U110282,D8218,10,74,3,4,1,0,Expired,192.168.73.95,1
U110283,D9559,18,58,5,4,5,0,Active,192.168.125.232,1
U110284,D7361,24,44,1,3,5,0,Active,192.168.54.184,1
U110285,D1615,1,201,2,1,5,0,Active,192.168.103.150,0
U110286,D9062,30,31,1,1,3,0,Active,192.168.86.22,0
U110287,D6977,15,184,7,1,0,0,Active,192.168.106.193,0
U110288,D7984,8,50,7,3,6,0,Active,192.168.196.26,1
U110289,D9890,35,146,5,0,3,0,Active,192.168.188.209,0
U110290,D5971,18,102,6,1,3,0,Active,192.168.127.226,0
U110291,D6781,41,130,3,4,1,0,Active,192.168.180.112,1
U110292,D1944,16,62,2,2,3,0,Active,192.168.222.162,0
U110293,D8078,21,181,9,2,4,0,Active,192.168.77.128,0
U110294,D2746,15,211,2,3,7,0,Active,192.168.139.228,1
U110295,D6783,5,289,1,2,7,0,Active,192.168.78.3,0
U110296,D7907,45,158,9,3,6,0,Active,192.168.72.10,1
U110297,D9625,7,31,8,2,3,1,Active,192.168.68.130,1
U110298,D3926,48,167,8,0,0,0,Expired,192.168.217.70,1
U110299,D2089,7,254,7,0,1,0,Expired,192.168.236.134,1
U110300,D3957,27,192,9,0,5,0,Active,192.168.68.174,0
U110301,D3612,25,94,3,0,4,1,Active,192.168.91.83,1
U110302,D7047,22,135,8,1,5,0,Active,192.168.23.165,0
U110303,D7249,48,17,1,4,1,0,Active,192.168.217.207,1
U110304,D4759,13,33,1,0,7,0,Active,192.168.251.233,0
U110305,D8718,17,269,6,1,0,0,Active,192.168.143.180,0
U110306,D5263,41,36,8,3,2,0,Active,192.168.94.236,1
U110307,D2902,44,154,8,2,7,0,Expired,192.168.115.110,1
U110308,D3567,13,90,1,2,4,0,Active,192.168.177.29,0
U110309,D9075,26,62,1,1,7,0,Active,192.168.242.55,0
U110310,D3994,9,61,9,2,0,0,Active,192.168.213.55,0
U110311,D6229,5,29,9,0,5,0,Active,192.168.166.185,0
U110312,D3010,39,194,7,2,2,0,Active,192.168.18.134,0
U110313,D8377,33,80,1,0,7,0,Active,192.168.177.35,0
U110314,D1830,4,229,2,0,5,0,Active,192.168.117.171,0
U110315,D1048,28,187,8,2,0,0,Active,192.168.240.56,0
U110316,D5210,26,158,8,1,7,0,Active,192.168.35.245,0
U110317,D2178,4,273,5,3,2,0,Active,192.168.14.37,1
U110318,D6768,16,282,2,1,2,0,Active,192.168.181.107,0
U110319,D8878,37,27,3,4,7,1,Active,192.168.208.125,1
U110320,D1070,22,18,5,4,1,0,Active,192.168.7.13,1
U110321,D8686,36,98,3,0,6,1,Expired,192.168.207.69,1
U110322,D8879,38,56,1,0,3,0,Active,192.168.191.179,0
U110323,D6455,35,45,6,1,7,0,Expired,192.168.151.218,1
U110324,D9258,25,168,5,1,3,0,Active,192.168.82.67,0
U110325,D6612,8,10,3,0,0,0,Active,192.168.7.26,0
U110326,D6769,17,142,9,3,2,0,Expired,192.168.45.232,1
U110327,D2777,18,103,8,3,3,0,Active,192.168.222.221,1
U110328,D8380,12,228,7,4,0,1,Expired,192.168.94.83,1
U110329,D3228,33,34,2,3,0,0,Active,192.168.174.148,1
U110330,D9804,23,229,5,2,4,0,Active,192.168.44.214,0
U110331,D9888,12,265,5,0,1,0,Expired,192.168.156.173,1
U110332,D7746,11,251,6,1,1,0,Active,192.168.10.1,0
U110333,D7391,13,83,6,0,7,0,Active,192.168.136.210,0
U110334,D3406,35,189,3,2,5,0,Active,192.168.0.197,0
U110335,D9440,27,184,4,3,6,0,Active,192.168.54.239,1
U110336,D1637,25,81,1,0,2,0,Active,192.168.203.220,0
U110337,D9090,40,266,1,2,3,0,Active,192.168.23.229,0
U110338,D1949,3,233,5,3,7,0,Active,192.168.119.30,1
U110339,D4587,49,6,4,4,2,0,Active,192.168.210.167,1
U110340,D2111,25,21,7,4,3,0,Active,192.168.39.59,1
U110341,D9367,45,16,7,4,3,1,Active,192.168.239.53,1
U110342,D1722,10,186,4,2,3,0,Active,192.168.84.23,0
U110343,D4842,17,11,2,2,5,0,Active,192.168.241.3,0
U110344,D4674,3,250,4,1,3,0,Active,192.168.200.142,0
U110345,D5866,45,161,8,1,3,1,Active,192.168.30.247,1
U110346,D1702,22,178,2,4,4,0,Active,192.168.5.129,1
U110347,D3128,38,185,5,0,4,0,Expired,192.168.202.183,1
U110348,D5233,14,285,7,3,3,0,Expired,192.168.235.213,1
U110349,D3517,27,241,6,1,5,0,Expired,192.168.117.18,1
U110350,D2149,42,161,9,3,0,0,Active,192.168.87.122,1
U110351,D2878,20,255,2,0,0,0,Active,192.168.69.239,0
U110352,D1309,48,225,4,4,7,0,Active,192.168.33.200,1
U110353,D4952,18,227,7,3,1,0,Active,192.168.144.31,1
U110354,D8728,13,215,8,4,3,0,Active,192.168.93.236,1
U110355,D4049,42,138,5,3,0,0,Active,192.168.123.222,1
U110356,D6766,6,263,5,0,1,0,Active,192.168.1.157,0
U110357,D7412,10,39,4,1,7,0,Active,192.168.143.69,0
U110358,D5865,37,187,9,2,6,0,Active,192.168.197.245,0
U110359,D1015,29,165,4,4,0,0,Active,192.168.81.77,1
U110360,D1605,6,97,3,1,7,0,Expired,192.168.162.186,1
U110361,D5908,39,201,9,3,1,0,Active,192.168.131.8,1
U110362,D9006,11,210,7,1,2,0,Active,192.168.32.182,0
U110363,D7412,48,22,9,2,7,0,Expired,192.168.74.135,1
U110364,D9605,25,238,4,4,7,0,Active,192.168.24.147,1
U110365,D5120,44,70,3,4,0,0,Active,192.168.185.60,1
U110366,D9507,44,248,8,1,3,0,Active,192.168.194.106,0
U110367,D5666,30,280,4,0,6,0,Active,192.168.163.193,0
U110368,D5820,20,203,3,3,3,0,Active,192.168.102.59,1
U110369,D8835,37,22,4,1,4,0,Expired,192.168.233.227,1
U110370,D2849,16,76,2,0,2,0,Active,192.168.244.11,0
U110371,D2953,31,159,4,4,2,0,Active,192.168.45.92,1
U110372,D9580,29,174,7,3,0,0,Expired,192.168.70.78,1
U110373,D3769,6,286,3,4,1,0,Active,192.168.84.6,1
U110374,D4046,29,155,1,2,6,0,Active,192.168.227.225,0
U110375,D8594,32,265,8,0,5,0,Expired,192.168.134.253,1
U110376,D7840,9,84,6,2,6,0,Expired,192.168.188.60,1
U110377,D6066,37,110,3,2,6,0,Active,192.168.158.114,0
U110378,D3415,23,15,8,2,4,1,Expired,192.168.218.23,1
U110379,D3389,16,212,6,0,7,0,Active,192.168.128.169,0
U110380,D6924,18,134,1,3,2,0,Expired,192.168.89.36,1
U110381,D9495,19,175,9,4,7,0,Active,192.168.184.35,1
U110382,D1763,44,37,9,3,2,0,Active,192.168.49.111,1
U110383,D8541,2,28,9,3,5,0,Active,192.168.52.195,1
U110384,D1815,10,201,6,3,3,0,Active,192.168.245.212,1
U110385,D7255,12,50,6,4,5,0,Active,192.168.179.170,1
U110386,D1877,46,278,4,4,3,0,Expired,192.168.148.158,1
U110387,D8173,18,235,8,0,7,0,Active,192.168.252.63,0
U110388,D8073,19,137,9,1,1,0,Active,192.168.37.42,0
U110389,D5798,38,268,7,4,0,0,Active,192.168.121.94,1
U110390,D7989,37,89,7,4,1,0,Active,192.168.25.6,1
U110391,D6039,27,9,2,1,0,0,Expired,192.168.214.135,1
U110392,D7324,48,273,2,4,4,0,Active,192.168.126.93,1
U110393,D3823,14,225,2,3,7,0,Active,192.168.235.148,1
U110394,D6287,45,198,4,4,5,0,Expired,192.168.202.134,1
U110395,D4285,34,73,9,0,2,0,Active,192.168.211.178,0
